time,text
2020-12-11 00:00:00,"Make sure to check out all the charts in our feed below posted this evening!

Have a great night!

Charts reviewed:
$SPY
$QQQ
$IWM
$VIX
$FB
$AMZN
$AAPL
$NFLX
$GOOG
$NVDA
$SPOT
$ROKU
$GRWG
$TSLA
$SNAP
$CGC
$SQ
$DAL
$ATVI
$PTON
$PLTR"
2020-12-11 00:00:00,"🚨 Newsletter On $FUBO Out Now 🚨

📺 Streaming war rages on with larger players such as $GOOG and $DIS growing FAST

🔥 $FUBO benefits from $DIS backing &amp; has a similar product to YouTube TV in terms of quality

 📈 Growing it subscriber base at 58% YoY

https://t.co/HfpISfAV0S"
2020-12-11 00:00:00,"Hope everyone has a nice relaxing night!!

Top 5 charts this week using TrendSpider go to:
@mattdelao 
@alphacharts365 
@CasualtyWar 
@modena_julio 
@PandaOptions 

You can check them out here:
https://t.co/qG5PzN91Vj

$SPY
$QQQ
$IWM
$VIX
$FB
$AAPL
$AMZN
$NFLX
$GOOG https://t.co/KOj57udCka"
2020-12-12 00:00:00,"Hope everyone has a nice weekend! 

Did analysis on 14 charts yesterday, check out the video:
https://t.co/KxPNtatQZa

Charts analyzed:
$SPY
$QQQ
$IWM
$VIX
$FB
$AMZN
$AAPL
$NFLX
$GOOG
$RKT
$CRWD
$PLTR
$ZM
$TSLA https://t.co/UkULD1sOhB"
2020-12-12 00:00:00,"Top 10 holdings for &amp; Ark Invest's $ARKQ Autonomous Tech &amp; Robotics ETF as of today

1 Tesla $TSLA
2 Materialise $MTLS
3 Alphabet $GOOG
4 Trimble $TRMB
5 Deere $DE
6 Proto Labs $PRLB
7 $FLIR +3
8 Kratos $KTOS +1
9 $JD -1
10 NXP Semi $NXPI -3

Source https://t.co/G23QwYee0N https://t.co/SudGshvR9A"
2020-12-12 00:00:00,"Top 10 richest people in the world:
(In billions)

1 Jeff Bezos ($182B)
2 Bernard Arnault ($146B)
3 Elon Musk ($137B)
4 Bill Gates ($119B )
5 Mark Zuckerberg ($100B)
6 Warren Buffett ($86B)
7 Larry Ellison ($83B)
8 Larry Page ($78B)
9 Mukesh Ambani ($77B)
10. Sergey Brin ($76B)"
2020-12-12 00:00:00,"Current portfolio:

$FB - 24%
$GOOG - 19%
$AAPL - 10%
$SE - 9%
$AMZN - 7%
$MELI - 5%
$EVO / $EVVTY - 4%
$ADYEN / $ADYEY - 3%"
2020-12-12 00:00:00,"14 charts posted below this morning, lots of information to check out!

Watch the weekend video here:
https://t.co/7kuPvvbOi9

Charts reviewed this weekend:
$SPY
$QQQ
$IWM
$VIX
$FB
$AMZN
$AAPL
$NFLX
$GOOG
$RKT
$CRWD
$PLTR
$ZM
$TSLA https://t.co/S17QdwQmMI"
2020-12-12 00:00:00,"1. #Amazon $AMZN
2. #LouisVuitton $LVMHF
3. #Tesla $TSLA
4. #Microsoft $MSFT
5. #Facebook $FB
6. Grande Warren $BRK
7. #Oracle $ORCL
8. #Google $GOOG
9. #RelianceIndustries $RELIANCE 
10. #Google $GOOG
11. @PicassoBursatil $PICA"
2020-12-13 00:00:00,"Happy Sunday!! 14 charts posted below yesterday, lots of information to check out!

Watch the weekend video here:
https://t.co/7kuPvvbOi9

Charts reviewed this weekend:
$SPY
$QQQ
$IWM
$VIX
$FB
$AMZN
$AAPL
$NFLX
$GOOG
$RKT
$CRWD
$PLTR
$ZM
$TSLA"
2020-12-14 00:00:00,"If you don’t listen to today’s @MarketFoolery for our take on Peacock, EA’s acquisition, &amp; Google’s outage why not listen for @DB_Sleazy’s latest holiday music selection to close out the show? It’s like a little podcast advent calendar. https://t.co/1uOeyMkTNX $GOOG $EA $CMCSA"
2020-12-14 00:00:00,"Caído todo #Google... Basta 2020! 

#FinDelMundo $GOOG https://t.co/btg6HwTydU"
2020-12-14 00:00:00,"It first started with the NZ stock exchange. Then Japan's. Then Eurex. Then brokerages, including $IBKR. And the Treasure. Now even $GOOG https://t.co/RRWhU3dly8"
2020-12-14 00:00:00,"Wow, this Google outage just shows how dependable we are on $GOOG and its services and products."
2020-12-14 00:00:00,YOUTUBE AND GMAIL NOT WORKING FOR USERS ACROSS INDIA
2020-12-14 00:00:00,"Now would be a good time for $GOOG to start spinning off some of its 'Other Bets'

IPO buyers and SPACs seem like some quite hungry ducks... https://t.co/GKOnELkagd"
2020-12-14 00:00:00,Let’s pray for the sake of humanity that hackers broke into $GOOG and deleted the base code for everything they’ve ever created
2020-12-14 00:00:00,80% of the FAANG names are not even Technology stocks. Know what you own https://t.co/nYhIYtuXSd Stop grouping any company that uses a computer into the Tech Sector $FB $GOOG $AMZN $NFLX $DASH $ABNB https://t.co/RyjHGX7FJF
2020-12-14 00:00:00,"YouTube, Gmail y Adsense están caídos.

$GOOG $GOOGL"
2020-12-15 00:00:00,"Buen vídeo de @VisualPolitik sobre las demandas antimonopolio contra las FAANG.

Analizan el caso especial de Alphabet ( $GOOG ), pero la resolución afectaría a todas.

Fragmentar no es la mejor solución y es bastante complejo el tema...

https://t.co/UxHSMqbpGk"
2020-12-15 00:00:00,"1/ Companies like $ABNB $DASH $UBER are really a different breed from $FB and $GOOG. The later (originally) are pure software co’s, instantly and infinitely scalable. The latter have one foot in the digital world and the other in the physical."
2020-12-15 00:00:00,"2/ The portfolio is mostly comprised of:

$SE ~38%
$AIC ~20%
$SQ ~19%

Not 100% sure, but feels like they place heavy weighting on businesses with so-called call options that are being overlooked:

$SE: SeaMoney (Shopee when they invested)
$AIC: Vimeo &amp; more
$SQ: CashApp"
2020-12-15 00:00:00,"3/ These call options can hide within the whole for quite some time, like AWS did in $AMZN.

If that's the case, what can we learn from this? Here's some similar ideas I can think of:

$SPOT: Podcasts &amp; ads
$FSLY: Compute@Edge
$GOOG: GCP
$FB: Shopping

What else?"
2020-12-15 00:00:00,In the last 24 hours... $GOOG services went down... $NFLX went down... and now $MSFT is warning of a software attack. Coincidence?
2020-12-16 00:00:00,"Let's say you made an equal-weight, $10k investment in both a FAANG &amp; PANTS portfolio when the market bottomed this year, here's how you'd be looking today.

$FB $AAPL $AMZN $NFLX $GOOG $PYPL $ATVI $NVDA $TSLA $SQ https://t.co/3xHWs7yFGu"
2020-12-16 00:00:00,"The cool thing I want to highlight is how the code can be run on any stocks you pick. So, let's just make one up, $FNMAGA = $FB, $NFLX, $MSFT, $AMZN, $GOOG, $AAPL. Date range: Dec 2012 to Sep 2020. Here's the result: https://t.co/xEaEDcgpWh"
2020-12-16 00:00:00,"$GOOG used to b in competition w $YHOO to offer unlimited ""free"" storage.
Now they tighten up (new bait &amp; switch policies each yr) after ""free"" users are now locked-in after 15 yrs (pic below).

This is all just in time for #BSV to begin changing the game with your data-on-coin! https://t.co/HNtLxuxaIG"
2020-12-16 00:00:00,"$TDOC merger with Livongo created flywheels, network effects &amp; a moat.  

Today's $AMZN news should come as no surprise to anyone.
$TDOC and Livongo management certainly expected it."
2020-12-16 00:00:00,"@DonnaWR8 @DineshDSouza Start getting short $FB and $GOOG. They’re going down. 
(I’m a seller)"
2020-12-16 00:00:00,"Får noen ganger spm om FAANG aksjer hadde kommet med i Veritas om de var notert i Norden. Tidkrevende, men laget en modell på $GOOG nå. Den ville utgjort 4.4% av fondet. Nyttig å avstemme litt utenfor egen boble og se at det faktisk er veldig god kvalitet på utvalget her hjemme https://t.co/HnoD2p8UnT"
2020-12-16 00:00:00,"Motion to replace FANG with PANTS as new economy sentiment leaders:

PayPal
Activision Blizzard
Nvidia
Tesla
Square"
2020-12-16 00:00:00,#100DaysOfCode #BigData #DataScience #DataScientist #GDS #graphdatascience #AI #ML #coding #bitcoin #ethereum #silver #gold #stocks #bonds #wealth #health #marketing #growth #sales #business #fintech #robotics #genomics #realestate #entrepeneur #ceo $TSLA $MSFT $GOOG $AAPL $AMZN https://t.co/2DW2HrMuvI
2020-12-16 00:00:00,"My best stock picks by year:

2009: $GOOG
2010: $MELI
2011: $NFLX
2012: $TSLA
2013: $AMZN
2014: $ISRG
2015: $SAM
2016: $CMG
2017: $NVCR
2018: $SHOP
2019: $DOCU
2020: $SMLR"
2020-12-16 00:00:00,"Hey @Nasdaq,

Do you do the same degree of vetting when including a company on your exchange?

Pictured: FTC-Charged Guru @KyleWDennis of @RagingBull @JasonBondPicks @RBJeffBishop

cc:  @FTC @AdenaTFriedman @NelsonGriggs 
$AAPL $GOOG $AMZN $NFLX https://t.co/dJPD1ENCZW"
2020-12-16 00:00:00,"Anyways, there's way too much in the pdf to discuss here, so you can just go through the charts. Basically everything you ever wanted to know about that index and probably much more than anyone needs to know."
2020-12-16 00:00:00,"Yep! 

This was the reason the $TDOC and Livongo merger was necessary

Both companies realized that they were eventually competing with $AMZN $AAPL $GOOG

My thesis has not changed"
2020-12-17 00:00:00,"New: We figured out what the secret Google-WhatsApp deal was about and what else the Texas AG's antitrust lawsuit against Google's ad tech seems to be missing.

https://t.co/BkOK2a0qqD w/ @alexeheath @csternopher $goog"
2020-12-17 00:00:00,"$ALPP Alpine 4 Announces the Creation of Two New Drone Subsidiaries
https://t.co/7ciFo6so7E"
2020-12-17 00:00:00,"$FB Dating was supposed to be the $MTCH killer... Right 😂
$GOOG $GOOGL, $AMZN and $AAPL would kill $ROKU 😂

Apple Fitness+ is like paying for YouTube workouts, $PTON will survive

$AMZN has had tens of failures and it is even proud of them.
2/3 https://t.co/cG5iIVPZ2p"
2020-12-17 00:00:00,"$ALPP 📦 Delivery Drones 📦 

New drone subsidiaries being created.  One is specific to delivery.
Wonder why.......🤑🤑🤑

#Investment #Aerospace #drones 
$AAPL $TSLA $FB $GOOG https://t.co/JQlcTAZOM1"
2020-12-17 00:00:00,"Too many investors are afraid of 'The Four' (© @profgalloway) $AMZN $AAPL $FB $GOOG $GOOGL

$PTON and $TDOC will be fine.

Sure, the 4 have choked a lot of small players, but not the big innovators.

$AMZN stopped competing against $SHOP in 2015 because it couldn't win. 1/3"
2020-12-17 00:00:00,"How much you'd have if you invested $1,000 10 years ago:
$GOOG $6,000
$FB $9,000
$AMZN $22,000
$NFLX $34,000
$TSLA $159,000
#Bitcoin $237,000,000"
2020-12-17 00:00:00,The economy has been completely overtaken by white-collar crime. $GOOG and $FB and/or their executives are facing likely criminal indictments. $CVNA is run by a felon and his son. $TSLA and $BLNK are run by executives who have histories of securities fraud charges with the SEC.
2020-12-17 00:00:00,$GOOG investment thesis per DOJ antitrust complaint: https://t.co/DP9bqRNLOO
2020-12-17 00:00:00,"Reining in BIG #Tech has been 1 area of rare bipartisan agreement

#Google facing 3rd lawsuit in 2 months 
A bipartisan lawsuit filed by 38 State Attorneys accuses $goog of killing off competitors like #Yelp #Tripadvisor by leveraging it's #Monopoly power

#FoxNews
#TexasLawSuit https://t.co/Mc9TEUZ8l8"
2020-12-17 00:00:00,"Top 10 holdings for &amp; Ark Invest's $ARKQ Autonomous Tech &amp; Robotics ETF as of today (12/17)

1 Tesla $TSLA
2 Materialise $MTLS
3 Trimble $TRMB
4 Deere $DE
5 Alphabet $GOOG $GOOGL
6 Proto Labs $PRLB
8 Kratos $KTOS
8 $FLIR
9 $JD
10 2U $TWOU

(Source https://t.co/G23QwYee0N) https://t.co/1MFyNK8RtE"
2020-12-18 00:00:00,"$TSLA
El lunes ingresa en el índice S&amp;P. De cerrar en estos valores sería la 6ª mayor empresa en capitalización bursátil detrás de $AAPL ; $MSFT ; $AMZN ; $GOOG  y $FB  relegando del 6º lugar a Berkshire Hathaway $BRKA , la empresa de Warren Buffett."
2020-12-18 00:00:00,"Here's my updated list of leaders as of 12/18/2020: 

$NVCR $MSTR $LMND $Z $CRWD $COUP $ETSY $UPWK $APPS $FTCH $IIPR $ZEN $U $ALGN $TSLA $FRPT $OKTA $CROX $SQ $HZNP $PYPL $UBER $CNVA $ROKU $SNOW $PLUG $CRSR $TWLO $YETI $NOW $SE $ZS $MELI $SAM $PINS $SONO $SPOT $SNAP $GOOG $AMD https://t.co/isT3hVALZw"
2020-12-18 00:00:00,"Many of you have been asking me, besides the company that I own which companies are my ""Target List"". Here it is:

$ADYEY
$SE
$SHOP
$NVDA
$AAPL
$TCEHY
$MELI
$PLTR
$ABNB
$SQ
$SFTBY
$TWLO
$MTCH
$ZM
$UBER
$AI
$LYFT
$GOOG

👇"
2020-12-18 00:00:00,"S&amp;P trade today on close is to buy 1.5% of $TSLA, and sell 1.5% of everything else.

The market is so efficient: One hour before the close, and here are today’s prices:
$TSLA +1.4%
$AAPL -1.7%
$MSFT -1.3%
$AMZN -1.6%
$GOOG -1.3%

One has to appreciate the beauty of the symmetry."
2020-12-18 00:00:00,"For what The Graph gifts and enables, a 230M market value for the $GRT token is extremely undervalued.  This project and team are truly exceptional.  $GOOG circa 2005."
2020-12-19 00:00:00,From Barron’s Add back Google’s losses on other bets and its $170 a share of cash and it adjusts to a P/E of 24x 2021. A market multiple. $GOOG
2020-12-19 00:00:00,"State Street (SPDR) global advisors’ top 10 holdings

1 Apple $AAPL
2 Microsoft $MSFT
3 Amazon $AMZN
4 Facebook $FB
5 Johnson &amp; Johnson $JNJ
6 Alphabet $GOOG
7 $GOOGL
8 Berkshire $BRK.B
9 Lockheed $LMT
10 Procter &amp; Gamble $PG

@ShadowInvesting https://t.co/FLp3hwC8EJ"
2020-12-19 00:00:00,"Monday: Gene Munster returns to the Rebellion Roundtable! We'll be talking $TSLA's S&amp;P 500 inclusion, $ABNB going public, the impact of the $GOOG &amp; $FB lawsuits, $AAPL's next move, and emerging platform companies you haven't heard about...

Sign up: https://t.co/WKG5e9d3Z9 https://t.co/GBfYV88rda"
2020-12-20 00:00:00,"Little do people know that 𝐈𝐧𝐝𝐢𝐚 has silently built the best 𝐝𝐢𝐠𝐢𝐭𝐚𝐥 𝐩𝐚𝐲𝐦𝐞𝐧𝐭𝐬 infrastructure in the world.

While most of the world is still using credit cards and cash, India has 𝐥𝐞𝐚𝐩-𝐟𝐫𝐨𝐠𝐠𝐞𝐝 into the future.

Here is how it all started... https://t.co/g8Nw71MtMO"
2020-12-20 00:00:00,"Tomorrow: Gene Munster returns to the Rebellion Roundtable! We'll be talking $TSLA's S&amp;P 500 inclusion, $ABNB going public, the impact of the $GOOG &amp; $FB lawsuits, $AAPL's next move, and emerging platform companies you haven't heard about...

Sign up: https://t.co/WKG5e8VsAz https://t.co/6oIE9LC9T6"
2020-12-20 00:00:00,"Chips will DEFINE companies, which is why $MSFT, $AAPL, $TSLA, $GOOG, $AMZN and others are bringing chip design in-house. 

At Lux, we are seeking amazing teams accelerating the chiplet trend, and leveraging it towards building transformational companies

9/9"
2020-12-20 00:00:00,"This will slash the cost of developing and delivering powerful new chips into the cloud (search/ML/data), supercomputer clusters (pharma/driverless/robotics), and into our portable devices, ushering a new generation of use cases.

8/9"
2020-12-20 00:00:00,"Great thread on once labelled as political disaster in India! 

@dhaval_kotecha @clueless_1337 @7Innovator @TheMarkCooke @InvestmentTalkk 

$FB, $GOOG

Launching of UPI 6 mths before demonetisation was a master stroke 🙏👌🏻"
2020-12-21 00:00:00,"Today: Gene Munster returns to the Rebellion Roundtable! We'll be talking $TSLA's S&amp;P 500 inclusion, $ABNB going public, the impact of the $GOOG &amp; $FB lawsuits, $AAPL's next move, and emerging platform companies you haven't heard about...

Sign up: https://t.co/WKG5e8VsAz https://t.co/cx1l4rTkfh"
2020-12-21 00:00:00,"US stocks Facebook, Amazon, Netflix and Google are coming to DeFi. 👀

$FB $AMZN $NFLX $GOOG $GOOGL 
https://t.co/AFnR5UbAnX"
2020-12-21 00:00:00,$TSLA $AAPL $AMZN $MSFT $FB $GOOGL $GOOG $NIO $INTC $AMD https://t.co/P11laasJuG
2020-12-21 00:00:00,"Largest stocks in the S&amp;P 500 by market cap

1 Apple $AAPL
2 Microsoft $MSFT
3 Amazon $AMZN
4 Alphabet $GOOG $GOOGL
5 Facebook $FB
6 Tesla $TSLA
7 Berkshire $BRK.B
8 Visa $V
9 Walmart $WMT
10 $JNJ
11 JPMorgan $JPM
12 Procter &amp; Gamble $PG
13 Mastercard $MA
14 Nvidia $NVDA
15 $UNH"
2020-12-21 00:00:00,"S&amp;P500’deki en büyük altı hissenin toplam değeri alttaki 372 hissenin toplam değeri kadar.

İnsanlar arasındaki varlık dağılımı sorununun bir benzeri hisse senetlerinde gözleniyor.

$AAPL $MSFT $AMZN $GOOG $FB $TSLA https://t.co/z2aKVf3ooA"
2020-12-21 00:00:00,"【米国株YouTube🇺🇸👵🏻】
今週米国株はクリスマスラリー！低金利で強気
$ROOT $RKT $ZM $CRWD $OKTA $NCNO $GOOG $AAPL $FB $AMZN $MSFT $SBLK $VALE $DIS などに注目！

- YouTube Liveサマリー
- 注目銘柄
- 気になるチャート
- 復習の価値あるTweet
- ばっちゃまの投資法

https://t.co/5VmJwpQyN1 https://t.co/lSfYn3yUu8"
2020-12-21 00:00:00,"5 big takeaways from Cathy Wood interview w/Bloomberg
1. $TSLA data on autonomous cars 15B miles vs $GOOG 25M🤩
2. Genomics is the next Frontier 🚀
3. Expect dips in this marke, keep some powder dry🙌
4. Experts to double fund return in 5 years🙏🏽
5. Open research culture wins 💪🏽"
2020-12-21 00:00:00,"(3) Understand the incentives of others - Just remember hedge funds don't really have the freedom to own only $AMZN $GOOG $FB and call it a day, or else why do they even need to exist? Also, when your favorite hedge fund buys a stock..."
2020-12-21 00:00:00,"(2) Investing requires patience - Obviously SAAS, e-commerce, fintech are trends for the next decade and longer. If you own them, hold them. But with new capital wouldn't the better bet be big tech at these valuations?"
2020-12-21 00:00:00,"This is my observation - a tech company engineer's work-life balance (WLB) is inversely correlated with the company's stock performance. Meaning, the worse the WLB, the better the company returns. 

Worst WLB: $TSLA $AMZN
Good WLB: $GOOG $CRM"
2020-12-21 00:00:00,"""I filter the world to only see what's working. I'm all about investing for profit and joy, not misery and pain"" - @howardlindzon when asked about the decades of underperformance in Europe and Emerging Markets. lol Full video coming up shortly $QQQ $COMP $SPY $AMZN $AAPL $GOOG"
2020-12-21 00:00:00,"Top 6 greater than bottom 372

$AAPL $MSFT $AMZN $GOOG $FB $TSLA https://t.co/XRhPF5zMaJ"
2020-12-22 00:00:00,Here are ARK's purchases of $U over the last 2 months.  They bought on Thurs/Fri/today as you can see below. https://t.co/AYFcUMmNdU
2020-12-22 00:00:00,@BSchulz33868165 Ark bought a lot of the mega caps today: $AMZN $AAPL $GOOG $BABA and then of course some $SHOP and $NVDA.
2020-12-22 00:00:00,$AAPL $AMZN $GOOG all starting to fade here...
2020-12-22 00:00:00,"Well telegraphed by now but exciting nonetheless! ""IAC Announces Plan to Spin-Off Vimeo to IAC Shareholders"" https://t.co/OrgpMmlopn $IAC"
2020-12-22 00:00:00,"🚨 Cord-CUTTING 🚨

📺 $MGNI is making inroads into the Connected TV advertising space

🔥 Only 40% of advertisers have spent on CTV ads until NOW

Can $MGNI profitably grow in this NEW sector?

Here is an EASY thread 👇 https://t.co/2BF6jrKDdS"
2020-12-22 00:00:00,"ARK also bought more $SHOP today.
https://t.co/FIxZ6MDuBy https://t.co/yYG0EV9GBc"
2020-12-22 00:00:00,"Brand leverage is a tricky thing. When Porsche went from 911s to SUVs, investors were skeptical until Porsche showed that its brand was performance. $TSLA easily leverages its EV brand from sedans/SUVs to pickups. I’ve long struggled with ICE brands on EVs, since they’re tainted."
2020-12-22 00:00:00,"2/ $AAPL ‘s brand is about individual productivity. Apple works on phones, tablets, computers, accessories. But can Apple work on self driving cars, against $TSLA $AMZN or $GOOG? To me it’s a huge stretch. And 2024 is too late: TSLA self driving cars will be out long before that."
2020-12-22 00:00:00,$GOOG needs to take a page from $IAC and spin-off some of it’s Other Bets before the window closes
2020-12-22 00:00:00,"🔥 $MGNI OUT NOW 🔥

📺 CTV advertising is NASCENT and $MGNI is ideally placed in this market

🚨 Competition from $GOOG &amp; $DIS should be watched

Happy to hear your thoughts!

@adventuresinfi
@StockMarketNerd
@kghufran
@ParrotStock 
@dhaval_kotecha 

https://t.co/FkcgyfDAuJ"
2020-12-23 00:00:00,"My 5 sectors for 2021: 
1. Travel: $ABNB, $BKNG (watching), 
2. Ad Tech: $ROKU, $TTD, $PINS, $SNAP (no $GOOG and $FB for now), 
3. eCommerce $MELI, $ETSY, $CHWY, $BARK, 
4. Better Health $GDRX, $PTON, $IPOC, $SDGR 
5. Cloud: $NET, $ZI, $CRWD, $AI

What are yours?"
2020-12-23 00:00:00,"y que espera $GOOG para anunciar que tambien estudiara hacer carros electricos y hacer subir sus acciones?

estan demorados"
2020-12-23 00:00:00,$goog preparing the spinz https://t.co/s2yT56LOJE
2020-12-23 00:00:00,"$GOOG will basically be forced to become a spin off machine eventually. Waymo, Verily, Wing, Calico, and maybe even Cloud. YouTube probably not since it is part of the ad business.

https://t.co/ZHtPjRRS6Z"
2020-12-23 00:00:00,@cfischer6 Talk about $GOOG being inefficient. 🤷‍♂️
2020-12-23 00:00:00,Big thing I think bulls miss on $SFIX is the customer acquisition part of the economics. They HAVE TO pay the internet gatekeepers to get customers. It sucks out the economics. Look at relative profitability vs. $LULU.  LULU doesn't have to pay those gatekeepers ($FB $GOOG). 🤔 https://t.co/p0sVUWY5BB
2020-12-23 00:00:00,"今日のアップグレードなし

カバレッジ・目標価格
$SQ Square (Robert) 中立 $245
$FB Facebook (GS) 買い $330
$GOOG Alphabet (GS) 買い $2250
$TME Tencent Music (Needham) 買い $21
$PD PagerDuty (Monness) 買い $57
$LAZR Luminar Technologies (Robert)中立 $30
$QCOM Qualcomm (Robert)  $200"
2020-12-23 00:00:00,"$GOOG $GOOGL がサウジアラビアでクラウドリージョンを立ち上げ

サウジアラムコ
（サウジの国有石油会社）と組んでるようなので、国を上げての事業なのかな？ https://t.co/2RWqf8G0DX"
2020-12-23 00:00:00,"Fun Fact: $TSLA, the $600+ billion $ company disrupting every industry on Earth, technology leader no one can catch, 

Has spend less than a billion on R&amp;D this year (969m, down from 998m last year.) GOOG spends $7 billion a quarter."
2020-12-23 00:00:00,Rumor has it $AAPL OR $GOOG my get to buy $GM 😁😁🚀🚀❤️❤️🙏🙏
2020-12-23 00:00:00,"2K to 100K + in 2 weeks! (or so) behold the power of options! (&amp; knowing what’s up) #BANG 

$SPY $DIA $QQQ $FB $AAPL $AMZN $NFLX $GOOG $NIO $NKLA $TSLA $QS $PLTR $SNAP $SNOW $MSFT $WMT $SHOP $F $SBUX $EBAY $BIGC $IDEX $SQ $XPEV $LI https://t.co/5tNFXPW216"
2020-12-24 00:00:00,"How can prices increase without an increase in demand?

The supply and demand curves show us!

Watch below!

$SPY
$QQQ
$IWM
$TSLA
$FB
$AAPL
$WMT
$NFLX
$GOOG
$EDIT
$FUBO
$MGNI https://t.co/aKnn0Ytjys"
2020-12-24 00:00:00,"Top 10 holdings for &amp; Ark Invest's $ARKQ Autonomous Tech &amp; Robotics ETF as of today (12/23)

1 Tesla $TSLA
2 Materialise $MTLS
3 Trimble $TRMB
4 Deere $DE
5 Proto Labs $PRLB
6 $FLIR
7 Alphabet $GOOG $GOOGL
8 Kratos $KTOS
9 Iridium $IRDM
10 $JD

(Source https://t.co/G23QwYee0N) https://t.co/oNFum7u1pq"
2020-12-24 00:00:00,"Top 25 most valuable U.S exchange-listed stocks as of today 12/24

1 Apple $AAPL $2.2T
2 Microsoft $MSFT $1.7T
3 Amazon $AMZN $1.6T
4 Alphabet $GOOG $1.2T
5 Facebook $FB $762B
6 Tesla $TSLA $627B
7 Alibaba $BABA $601B
8 Berkshire $BRK.B $532B
9 Visa $V $488B
10 Taiwan $TSM $479B"
2020-12-24 00:00:00,2nd quarter 2021 will be a blood bath $spy $spx $es $aapl $goog $tsla mark my words
2020-12-24 00:00:00,"IMHO, today was a wave 2 dip buyer's dream. Here is the list of stocks I actively track/chart that put in some degree of confident, fib and pattern based, buyable low by EOD. Please feel free to comment/chart on what I've missed.
$AAPL
$MSFT
$FB
$GOOG
$SPCE
$PLTR
$DKNG
$WMT
$NFLX"
2020-12-25 00:00:00,"💸 Finance $SQ $STNE $PAGS $ADYEY $PYPL $LMND $MKTX $V $MA $LSPD $FUTU $RKT $AFTPY
💼 Entreprise Tech $COUP $DOCU $TEAM $FROG $WDAY $NOW $DT $PD $ZEN $ASAN $SUMO
🏢 Diversified Internet $AMZN $GOOG $TCEHY $YNDX $PRX.AS

CONTINUED 👇"
2020-12-25 00:00:00,"🔥 YEAR END CONVICTION LIST +95 Stocks 🔥

🛍 E-Commerce $SHOP $ETSY $SE $MELI $FTCH $WIX $CVNA $JD $BZUN $PDD $OZON $BABA $JMIA $BAINF $WISH
📡 Networks &amp; Comms $FSLY $NET $TWLO $ZM $RNG $BAND $TMUS $SINCH.ST
📊 Data $AYX $ESTC $IDN $MDB $SNOW $PLTR $EXL.DE $ZI

CONTINUED 👇"
2020-12-25 00:00:00,Gut feeling Monday is a nice gap up $spy $spx $es $aapl $goog. See you then
2020-12-26 00:00:00,"Call options in $FB + $GOOG get me excited for a great ‘21 and beyond:

$FB: Shopping, Oculus, Recovery in Ad spend

$GOOG: Cloud, Travel returning (recovery in Ad spend), Waymo

Combined w/ more disciplined Opex &amp; getting past Antitrust issues, 2021 might be a year to remember."
2020-12-26 00:00:00,2020 summed up in one Google $GOOG Trends image https://t.co/e57zHq9MmN
2020-12-26 00:00:00,"At current levels, #Bitcoin has a market cap of $480.5B

If $BTC were a U.S exchange-listed stock it would be the 10th largest behind:

1 Apple $AAPL
2 Microsoft $MSFT
3 Amazon $AMZN
4 Alphabet $GOOG
5 Facebook $FB
6 Tesla $TSLA
7 Alibaba $BABA
8 Berkshire $BRK.B
9 Visa $V"
2020-12-27 00:00:00,"🦅 Sleeper Alert 🚨 

$TBIIF
-Eye tracking technology 
-Partnerships with $AMZN, $AAPL, $GOOG, $QCOM
-Early detection of Parkinson’s Disease collaboration with RightEye
-Medical (disease detection and surgical), VR, AI, 5G, Customer Feedback 
-This tech is the future https://t.co/tRcMLjU355"
2020-12-27 00:00:00,"Top 10 largest stocks by market cap

1 Apple $AAPL $2.2T
2 Microsoft $MSFT $1.7T
3 Amazon $AMZN $1.6T
4 Alphabet $GOOG $1.2T
5 Facebook $FB $763B
6 Tencent $TCEHY $669B
7 Tesla $TSLA $627B
8 Alibaba $BABA $601B
9 Taiwan Semi $TSM $550B
10 Berkshire $BRK.B $531B

Source @assetdash https://t.co/M8mOPa36OR"
2020-12-27 00:00:00,"@APompliano At $500B #Bitcoin If $BTC were a U.S exchange-listed stock it would be the 9th largest behind:

1 Apple $AAPL
2 Microsoft $MSFT
3 Amazon $AMZN
4 Alphabet $GOOG
5 Facebook $FB
6 Tesla $TSLA
7 Alibaba $BABA
8 Berkshire $BRK.B"
2020-12-27 00:00:00,"Bitcoin just hit a $500 billion market cap for the first time in history.

RIP bears 🙏🏼"
2020-12-27 00:00:00,"Hot off the press, Wes' Weekend ""Stocks A to Z"" video. Catch it before futures open soon! Looking forward to another exciting week of trading; GLTA!
https://t.co/mfcC1ZBRNW
$AAPL
$AG
$AMD
$AMZN
$BABA
$CDE
$DKNG
$FB
$GDX
$GLD
$GOOG
$HL
$IWM
$MSFT
$PLTR
$SPCE
$SPX
$QQQ
$TSLA
$ZM"
2020-12-28 00:00:00,"A random list of Exceptional Business Models:

The Trade Desk $TTD
Unity $U
Alphabet $GOOG
Ma/Visa $MA $V
Moody’s $MCO
Autodesk $ADSK
Teladoc $TDOC

Any names I should know?"
2020-12-28 00:00:00,"Romeo Power Merger APPROVED with RMG Acquisition Corp
🔥🔥🔥🔥
https://t.co/npY311KS4p
🔥🔥🔥🔥

$RMG $BEEM $EQOS $NPA $TTD $AZN $NGA $PSTH $GIK $HYLN $RIDR $DM $NKLA $TSLA $WKHS $AAPL $BABA $ABNB $FIII $NBAC $PLTR $SPY $CLSK $JMIA $PYPL $AMZN $GOOG $NFLX $IBB $NYSE $CCL $SPCE https://t.co/C1m8Zbszdz"
